,Use Case,LTE/5g Category,Technology Supported,Day,Time,GBR,Packet Loss Rate,Packet delay,slice Type
40559,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",tuesday,23,Non-GBR,1e-06,10,URLLC
40560,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,0,Non-GBR,1e-06,10,URLLC
40561,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,1,Non-GBR,1e-06,10,URLLC
40562,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,2,Non-GBR,1e-06,10,URLLC
40563,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,3,Non-GBR,1e-06,10,URLLC
40564,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,4,Non-GBR,1e-06,10,URLLC
40565,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,5,Non-GBR,1e-06,10,URLLC
40566,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,6,Non-GBR,1e-06,10,URLLC
40567,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,7,Non-GBR,1e-06,10,URLLC
40568,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,8,Non-GBR,1e-06,10,URLLC
40569,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,9,Non-GBR,1e-06,10,URLLC
40570,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,10,Non-GBR,1e-06,10,URLLC
40571,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,11,Non-GBR,1e-06,10,URLLC
40572,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,12,Non-GBR,1e-06,10,URLLC
40573,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,13,Non-GBR,1e-06,10,URLLC
40574,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,14,Non-GBR,1e-06,10,URLLC
40575,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,15,Non-GBR,1e-06,10,URLLC
40576,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,16,Non-GBR,1e-06,10,URLLC
40577,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,17,Non-GBR,1e-06,10,URLLC
40578,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,18,Non-GBR,1e-06,10,URLLC
40579,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,19,Non-GBR,1e-06,10,URLLC
40580,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,20,Non-GBR,1e-06,10,URLLC
40581,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,21,Non-GBR,1e-06,10,URLLC
40582,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,22,Non-GBR,1e-06,10,URLLC
40583,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",wednesday,23,Non-GBR,1e-06,10,URLLC
40584,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,0,Non-GBR,1e-06,10,URLLC
40585,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,1,Non-GBR,1e-06,10,URLLC
40586,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,2,Non-GBR,1e-06,10,URLLC
40587,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,3,Non-GBR,1e-06,10,URLLC
40588,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,4,Non-GBR,1e-06,10,URLLC
40589,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,5,Non-GBR,1e-06,10,URLLC
40590,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,6,Non-GBR,1e-06,10,URLLC
40591,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,7,Non-GBR,1e-06,10,URLLC
40592,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,8,Non-GBR,1e-06,10,URLLC
40593,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,9,Non-GBR,1e-06,10,URLLC
40594,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,10,Non-GBR,1e-06,10,URLLC
40595,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,11,Non-GBR,1e-06,10,URLLC
40596,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,12,Non-GBR,1e-06,10,URLLC
40597,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,13,Non-GBR,1e-06,10,URLLC
40598,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,14,Non-GBR,1e-06,10,URLLC
40599,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,15,Non-GBR,1e-06,10,URLLC
40600,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,16,Non-GBR,1e-06,10,URLLC
40601,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,17,Non-GBR,1e-06,10,URLLC
40602,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,18,Non-GBR,1e-06,10,URLLC
40603,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,19,Non-GBR,1e-06,10,URLLC
40604,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,20,Non-GBR,1e-06,10,URLLC
40605,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,21,Non-GBR,1e-06,10,URLLC
40606,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,22,Non-GBR,1e-06,10,URLLC
40607,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",thrusday,23,Non-GBR,1e-06,10,URLLC
40608,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,0,Non-GBR,1e-06,10,URLLC
40609,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,1,Non-GBR,1e-06,10,URLLC
40610,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,2,Non-GBR,1e-06,10,URLLC
40611,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,3,Non-GBR,1e-06,10,URLLC
40612,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,4,Non-GBR,1e-06,10,URLLC
40613,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,5,Non-GBR,1e-06,10,URLLC
40614,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,6,Non-GBR,1e-06,10,URLLC
40615,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,7,Non-GBR,1e-06,10,URLLC
40616,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,8,Non-GBR,1e-06,10,URLLC
40617,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,9,Non-GBR,1e-06,10,URLLC
40618,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,10,Non-GBR,1e-06,10,URLLC
40619,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,11,Non-GBR,1e-06,10,URLLC
40620,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,12,Non-GBR,1e-06,10,URLLC
40621,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,13,Non-GBR,1e-06,10,URLLC
40622,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,14,Non-GBR,1e-06,10,URLLC
40623,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,15,Non-GBR,1e-06,10,URLLC
40624,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,16,Non-GBR,1e-06,10,URLLC
40625,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,17,Non-GBR,1e-06,10,URLLC
40626,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,18,Non-GBR,1e-06,10,URLLC
40627,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,19,Non-GBR,1e-06,10,URLLC
40628,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,20,Non-GBR,1e-06,10,URLLC
40629,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,21,Non-GBR,1e-06,10,URLLC
40630,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,22,Non-GBR,1e-06,10,URLLC
40631,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",friday,23,Non-GBR,1e-06,10,URLLC
40632,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,0,Non-GBR,1e-06,10,URLLC
40633,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,1,Non-GBR,1e-06,10,URLLC
40634,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,2,Non-GBR,1e-06,10,URLLC
40635,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,3,Non-GBR,1e-06,10,URLLC
40636,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,4,Non-GBR,1e-06,10,URLLC
40637,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,5,Non-GBR,1e-06,10,URLLC
40638,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,6,Non-GBR,1e-06,10,URLLC
40639,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,7,Non-GBR,1e-06,10,URLLC
40640,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,8,Non-GBR,1e-06,10,URLLC
40641,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,9,Non-GBR,1e-06,10,URLLC
40642,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,10,Non-GBR,1e-06,10,URLLC
40643,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,11,Non-GBR,1e-06,10,URLLC
40644,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,12,Non-GBR,1e-06,10,URLLC
40645,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,13,Non-GBR,1e-06,10,URLLC
40646,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,14,Non-GBR,1e-06,10,URLLC
40647,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,15,Non-GBR,1e-06,10,URLLC
40648,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,16,Non-GBR,1e-06,10,URLLC
40649,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,17,Non-GBR,1e-06,10,URLLC
40650,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,18,Non-GBR,1e-06,10,URLLC
40651,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,19,Non-GBR,1e-06,10,URLLC
40652,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,20,Non-GBR,1e-06,10,URLLC
40653,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,21,Non-GBR,1e-06,10,URLLC
40654,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,22,Non-GBR,1e-06,10,URLLC
40655,Industry 4.0,20,"IoT(LTE-M, NB-IoT)",saturday,23,Non-GBR,1e-06,10,URLLC
40656,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,0,Non-GBR,1e-06,10,URLLC
40657,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,1,Non-GBR,1e-06,10,URLLC
40658,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,2,Non-GBR,1e-06,10,URLLC
40659,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,3,Non-GBR,1e-06,10,URLLC
40660,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,4,Non-GBR,1e-06,10,URLLC
40661,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,5,Non-GBR,1e-06,10,URLLC
40662,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,6,Non-GBR,1e-06,10,URLLC
40663,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,7,Non-GBR,1e-06,10,URLLC
40664,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,8,Non-GBR,1e-06,10,URLLC
40665,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,9,Non-GBR,1e-06,10,URLLC
40666,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,10,Non-GBR,1e-06,10,URLLC
40667,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,11,Non-GBR,1e-06,10,URLLC
40668,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,12,Non-GBR,1e-06,10,URLLC
40669,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,13,Non-GBR,1e-06,10,URLLC
40670,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,14,Non-GBR,1e-06,10,URLLC
40671,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,15,Non-GBR,1e-06,10,URLLC
40672,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,16,Non-GBR,1e-06,10,URLLC
40673,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,17,Non-GBR,1e-06,10,URLLC
40674,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,18,Non-GBR,1e-06,10,URLLC
40675,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,19,Non-GBR,1e-06,10,URLLC
40676,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,20,Non-GBR,1e-06,10,URLLC
40677,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,21,Non-GBR,1e-06,10,URLLC
40678,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,22,Non-GBR,1e-06,10,URLLC
40679,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",sunday,23,Non-GBR,1e-06,10,URLLC
40680,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,0,Non-GBR,1e-06,10,URLLC
40681,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,1,Non-GBR,1e-06,10,URLLC
40682,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,2,Non-GBR,1e-06,10,URLLC
40683,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,3,Non-GBR,1e-06,10,URLLC
40684,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,4,Non-GBR,1e-06,10,URLLC
40685,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,5,Non-GBR,1e-06,10,URLLC
40686,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,6,Non-GBR,1e-06,10,URLLC
40687,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,7,Non-GBR,1e-06,10,URLLC
40688,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,8,Non-GBR,1e-06,10,URLLC
40689,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,9,Non-GBR,1e-06,10,URLLC
40690,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,10,Non-GBR,1e-06,10,URLLC
40691,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,11,Non-GBR,1e-06,10,URLLC
40692,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,12,Non-GBR,1e-06,10,URLLC
40693,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,13,Non-GBR,1e-06,10,URLLC
40694,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,14,Non-GBR,1e-06,10,URLLC
40695,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,15,Non-GBR,1e-06,10,URLLC
40696,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,16,Non-GBR,1e-06,10,URLLC
40697,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,17,Non-GBR,1e-06,10,URLLC
40698,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,18,Non-GBR,1e-06,10,URLLC
40699,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,19,Non-GBR,1e-06,10,URLLC
40700,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,20,Non-GBR,1e-06,10,URLLC
40701,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,21,Non-GBR,1e-06,10,URLLC
40702,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,22,Non-GBR,1e-06,10,URLLC
40703,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",monday,23,Non-GBR,1e-06,10,URLLC
40704,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,0,Non-GBR,1e-06,10,URLLC
40705,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,1,Non-GBR,1e-06,10,URLLC
40706,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,2,Non-GBR,1e-06,10,URLLC
40707,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,3,Non-GBR,1e-06,10,URLLC
40708,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,4,Non-GBR,1e-06,10,URLLC
40709,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,5,Non-GBR,1e-06,10,URLLC
40710,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,6,Non-GBR,1e-06,10,URLLC
40711,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,7,Non-GBR,1e-06,10,URLLC
40712,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,8,Non-GBR,1e-06,10,URLLC
40713,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,9,Non-GBR,1e-06,10,URLLC
40714,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,10,Non-GBR,1e-06,10,URLLC
40715,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,11,Non-GBR,1e-06,10,URLLC
40716,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,12,Non-GBR,1e-06,10,URLLC
40717,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,13,Non-GBR,1e-06,10,URLLC
40718,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,14,Non-GBR,1e-06,10,URLLC
40719,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,15,Non-GBR,1e-06,10,URLLC
40720,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,16,Non-GBR,1e-06,10,URLLC
40721,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,17,Non-GBR,1e-06,10,URLLC
40722,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,18,Non-GBR,1e-06,10,URLLC
40723,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,19,Non-GBR,1e-06,10,URLLC
40724,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,20,Non-GBR,1e-06,10,URLLC
40725,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,21,Non-GBR,1e-06,10,URLLC
40726,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,22,Non-GBR,1e-06,10,URLLC
40727,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",tuesday,23,Non-GBR,1e-06,10,URLLC
40728,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,0,Non-GBR,1e-06,10,URLLC
40729,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,1,Non-GBR,1e-06,10,URLLC
40730,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,2,Non-GBR,1e-06,10,URLLC
40731,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,3,Non-GBR,1e-06,10,URLLC
40732,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,4,Non-GBR,1e-06,10,URLLC
40733,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,5,Non-GBR,1e-06,10,URLLC
40734,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,6,Non-GBR,1e-06,10,URLLC
40735,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,7,Non-GBR,1e-06,10,URLLC
40736,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,8,Non-GBR,1e-06,10,URLLC
40737,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,9,Non-GBR,1e-06,10,URLLC
40738,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,10,Non-GBR,1e-06,10,URLLC
40739,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,11,Non-GBR,1e-06,10,URLLC
40740,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,12,Non-GBR,1e-06,10,URLLC
40741,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,13,Non-GBR,1e-06,10,URLLC
40742,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,14,Non-GBR,1e-06,10,URLLC
40743,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,15,Non-GBR,1e-06,10,URLLC
40744,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,16,Non-GBR,1e-06,10,URLLC
40745,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,17,Non-GBR,1e-06,10,URLLC
40746,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,18,Non-GBR,1e-06,10,URLLC
40747,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,19,Non-GBR,1e-06,10,URLLC
40748,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,20,Non-GBR,1e-06,10,URLLC
40749,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,21,Non-GBR,1e-06,10,URLLC
40750,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,22,Non-GBR,1e-06,10,URLLC
40751,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",wednesday,23,Non-GBR,1e-06,10,URLLC
40752,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,0,Non-GBR,1e-06,10,URLLC
40753,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,1,Non-GBR,1e-06,10,URLLC
40754,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,2,Non-GBR,1e-06,10,URLLC
40755,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,3,Non-GBR,1e-06,10,URLLC
40756,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,4,Non-GBR,1e-06,10,URLLC
40757,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,5,Non-GBR,1e-06,10,URLLC
40758,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,6,Non-GBR,1e-06,10,URLLC
40759,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,7,Non-GBR,1e-06,10,URLLC
40760,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,8,Non-GBR,1e-06,10,URLLC
40761,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,9,Non-GBR,1e-06,10,URLLC
40762,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,10,Non-GBR,1e-06,10,URLLC
40763,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,11,Non-GBR,1e-06,10,URLLC
40764,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,12,Non-GBR,1e-06,10,URLLC
40765,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,13,Non-GBR,1e-06,10,URLLC
40766,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,14,Non-GBR,1e-06,10,URLLC
40767,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,15,Non-GBR,1e-06,10,URLLC
40768,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,16,Non-GBR,1e-06,10,URLLC
40769,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,17,Non-GBR,1e-06,10,URLLC
40770,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,18,Non-GBR,1e-06,10,URLLC
40771,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,19,Non-GBR,1e-06,10,URLLC
40772,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,20,Non-GBR,1e-06,10,URLLC
40773,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,21,Non-GBR,1e-06,10,URLLC
40774,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,22,Non-GBR,1e-06,10,URLLC
40775,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",thrusday,23,Non-GBR,1e-06,10,URLLC
40776,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,0,Non-GBR,1e-06,10,URLLC
40777,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,1,Non-GBR,1e-06,10,URLLC
40778,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,2,Non-GBR,1e-06,10,URLLC
40779,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,3,Non-GBR,1e-06,10,URLLC
40780,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,4,Non-GBR,1e-06,10,URLLC
40781,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,5,Non-GBR,1e-06,10,URLLC
40782,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,6,Non-GBR,1e-06,10,URLLC
40783,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,7,Non-GBR,1e-06,10,URLLC
40784,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,8,Non-GBR,1e-06,10,URLLC
40785,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,9,Non-GBR,1e-06,10,URLLC
40786,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,10,Non-GBR,1e-06,10,URLLC
40787,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,11,Non-GBR,1e-06,10,URLLC
40788,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,12,Non-GBR,1e-06,10,URLLC
40789,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,13,Non-GBR,1e-06,10,URLLC
40790,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,14,Non-GBR,1e-06,10,URLLC
40791,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,15,Non-GBR,1e-06,10,URLLC
40792,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,16,Non-GBR,1e-06,10,URLLC
40793,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,17,Non-GBR,1e-06,10,URLLC
40794,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,18,Non-GBR,1e-06,10,URLLC
40795,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,19,Non-GBR,1e-06,10,URLLC
40796,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,20,Non-GBR,1e-06,10,URLLC
40797,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,21,Non-GBR,1e-06,10,URLLC
40798,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,22,Non-GBR,1e-06,10,URLLC
40799,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",friday,23,Non-GBR,1e-06,10,URLLC
40800,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",saturday,0,Non-GBR,1e-06,10,URLLC
40801,Industry 4.0,21,"IoT(LTE-M, NB-IoT)",saturday,1,Non-GBR,1e-06,10,URLLC
